model,index,guid,title,inference_time_seconds,file,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,bertscore_precision,bertscore_recall,bertscore_f1,entity_supported,entity_total,entity_precision,number_supported,number_total,number_consistency,nli_claim_count,nli_contradiction_count,nli_hallucination_count,nli_contradiction_prob_sum,nli_entailment_prob_sum,contradiction_rate,hallucination_rate,mean_contradiction_probability,mean_entailment_probability
HKL-ViT5,218,218,,4.5869,results\vit5-base-HLK-0001\test_predictions_txt\00218_guid-218_untitled.txt,0.4578313253012048,0.37254901960784315,0.41081081081081083,0.17073170731707318,0.13861386138613863,0.15300546448087432,0.25301204819277107,0.20588235294117646,0.227027027027027,0.8903248310089111,0.8817299604415894,0.8860065340995789,4,4,1.0,0,0,nan,5,0,1,0.0007402300834655762,3.993001937866211,0.0,0.2,0.00014804601669311525,0.7986003875732421
HKL-ViT5,219,219,,5.8042,results\vit5-base-HLK-0001\test_predictions_txt\00219_guid-219_untitled.txt,0.6105263157894737,0.48333333333333334,0.5395348837209303,0.35106382978723405,0.2773109243697479,0.3098591549295775,0.3473684210526316,0.275,0.3069767441860465,0.9140706062316895,0.9110713005065918,0.9125685095787048,0,0,nan,0,0,nan,4,0,0,0.0009354352951049805,3.77734375,0.0,0.0,0.00023385882377624512,0.9443359375
HKL-ViT5,220,220,,5.3868,results\vit5-base-HLK-0001\test_predictions_txt\00220_guid-220_untitled.txt,0.6559139784946236,0.5922330097087378,0.6224489795918366,0.40217391304347827,0.3627450980392157,0.38144329896907214,0.34408602150537637,0.3106796116504854,0.32653061224489793,0.9113316535949707,0.9132952690124512,0.9123124480247498,1,3,0.3333333333333333,2,2,1.0,4,0,1,0.011988937854766846,3.443359375,0.0,0.25,0.0029972344636917114,0.86083984375
HKL-ViT5,221,221,,5.0411,results\vit5-base-HLK-0001\test_predictions_txt\00221_guid-221_untitled.txt,0.5858585858585859,0.6170212765957447,0.6010362694300518,0.37755102040816324,0.3978494623655914,0.38743455497382195,0.45454545454545453,0.4787234042553192,0.46632124352331605,0.9103303551673889,0.9239726066589355,0.9171007871627808,1,1,1.0,0,0,nan,5,0,3,0.003288567066192627,2.4032936096191406,0.0,0.6,0.0006577134132385254,0.48065872192382814
HKL-ViT5,222,222,,4.6568,results\vit5-base-HLK-0001\test_predictions_txt\00222_guid-222_untitled.txt,0.580952380952381,0.6224489795918368,0.6009852216748769,0.41346153846153844,0.44329896907216493,0.42786069651741293,0.37142857142857144,0.3979591836734694,0.3842364532019705,0.9172929525375366,0.9227336645126343,0.9200052618980408,5,6,0.8333333333333334,7,7,1.0,5,0,3,0.003461599349975586,1.6672544479370117,0.0,0.6,0.0006923198699951172,0.3334508895874023
HKL-ViT5,223,223,,5.2032,results\vit5-base-HLK-0001\test_predictions_txt\00223_guid-223_untitled.txt,0.4326923076923077,0.4411764705882353,0.4368932038834952,0.22330097087378642,0.22772277227722773,0.2254901960784314,0.2692307692307692,0.27450980392156865,0.27184466019417475,0.8804197311401367,0.8837984800338745,0.882105827331543,1,2,0.5,0,0,nan,6,1,3,0.8582663536071777,2.802332878112793,0.16666666666666666,0.5,0.14304439226786295,0.4670554796854655
HKL-ViT5,224,224,,4.856,results\vit5-base-HLK-0001\test_predictions_txt\00224_guid-224_untitled.txt,0.4946236559139785,0.3511450381679389,0.41071428571428575,0.18478260869565216,0.13076923076923078,0.15315315315315314,0.40860215053763443,0.2900763358778626,0.3392857142857143,0.877247154712677,0.8313864469528198,0.8537012934684753,2,3,0.6666666666666666,0,0,nan,4,0,0,0.0005268454551696777,3.9951171875,0.0,0.0,0.00013171136379241943,0.998779296875
HKL-ViT5,225,225,,6.2866,results\vit5-base-HLK-0001\test_predictions_txt\00225_guid-225_untitled.txt,0.6238532110091743,0.6017699115044248,0.6126126126126127,0.49074074074074076,0.4732142857142857,0.4818181818181818,0.45871559633027525,0.4424778761061947,0.45045045045045046,0.9156109094619751,0.9224356412887573,0.9190106391906738,3,5,0.6,3,3,1.0,4,0,0,0.01590573787689209,3.62841796875,0.0,0.0,0.0039764344692230225,0.9071044921875
HKL-ViT5,226,226,,5.0969,results\vit5-base-HLK-0001\test_predictions_txt\00226_guid-226_untitled.txt,0.5964912280701754,0.6415094339622641,0.6181818181818182,0.3805309734513274,0.4095238095238095,0.39449541284403666,0.4649122807017544,0.5,0.4818181818181818,0.9074976444244385,0.9223120212554932,0.914844810962677,3,3,1.0,3,3,1.0,5,1,5,1.1535139083862305,0.06596755981445312,0.2,1.0,0.2307027816772461,0.013193511962890625
HKL-ViT5,227,227,,5.1118,results\vit5-base-HLK-0001\test_predictions_txt\00227_guid-227_untitled.txt,0.5384615384615384,0.5,0.5185185185185186,0.32038834951456313,0.2972972972972973,0.30841121495327106,0.36538461538461536,0.3392857142857143,0.3518518518518519,0.9009081721305847,0.8997161388397217,0.9003117084503174,2,4,0.5,0,0,nan,4,0,3,0.0017756223678588867,1.0595831871032715,0.0,0.75,0.0004439055919647217,0.26489579677581787
HKL-ViT5,228,228,,5.0423,results\vit5-base-HLK-0001\test_predictions_txt\00228_guid-228_untitled.txt,0.6385542168674698,0.4015151515151515,0.49302325581395345,0.2926829268292683,0.183206106870229,0.22535211267605632,0.25301204819277107,0.1590909090909091,0.1953488372093023,0.8890500068664551,0.8764145374298096,0.8826870322227478,6,6,1.0,0,0,nan,7,0,1,0.019329309463500977,5.742622375488281,0.0,0.14285714285714285,0.0027613299233572824,0.8203746250697544
HKL-ViT5,229,229,,4.7051,results\vit5-base-HLK-0001\test_predictions_txt\00229_guid-229_untitled.txt,0.625,0.4411764705882353,0.5172413793103449,0.3473684210526316,0.24444444444444444,0.28695652173913044,0.3541666666666667,0.25,0.29310344827586204,0.9034476280212402,0.8900747299194336,0.8967113494873047,4,4,1.0,0,0,nan,4,0,0,0.0003655552864074707,3.99267578125,0.0,0.0,9.138882160186768e-05,0.9981689453125
HKL-ViT5,230,230,,5.8233,results\vit5-base-HLK-0001\test_predictions_txt\00230_guid-230_untitled.txt,0.5423728813559322,0.5,0.5203252032520326,0.23931623931623933,0.2204724409448819,0.22950819672131148,0.288135593220339,0.265625,0.2764227642276423,0.8953261375427246,0.9013115763664246,0.8983088135719299,0,0,nan,0,0,nan,6,0,1,0.0014942288398742676,4.987504959106445,0.0,0.16666666666666666,0.0002490381399790446,0.8312508265177408
HKL-ViT5,231,231,,5.0788,results\vit5-base-HLK-0001\test_predictions_txt\00231_guid-231_untitled.txt,0.64,0.5565217391304348,0.5953488372093023,0.2828282828282828,0.24561403508771928,0.26291079812206575,0.39,0.3391304347826087,0.3627906976744187,0.9096449017524719,0.9100009799003601,0.9098228812217712,0,0,nan,0,0,nan,5,0,0,0.003678560256958008,4.9755859375,0.0,0.0,0.0007357120513916016,0.9951171875
HKL-ViT5,232,232,,5.6543,results\vit5-base-HLK-0001\test_predictions_txt\00232_guid-232_untitled.txt,0.6530612244897959,0.6153846153846154,0.6336633663366337,0.3402061855670103,0.32038834951456313,0.33000000000000007,0.37755102040816324,0.3557692307692308,0.3663366336633664,0.9218243956565857,0.9151663184165955,0.9184832572937012,0,0,nan,0,0,nan,4,0,0,0.0004723072052001953,3.96484375,0.0,0.0,0.00011807680130004883,0.9912109375
HKL-ViT5,233,233,,5.4947,results\vit5-base-HLK-0001\test_predictions_txt\00233_guid-233_untitled.txt,0.32432432432432434,0.36363636363636365,0.34285714285714286,0.16363636363636364,0.1836734693877551,0.17307692307692307,0.1981981981981982,0.2222222222222222,0.20952380952380953,0.8653050661087036,0.8758452534675598,0.8705432415008545,4,5,0.8,4,4,1.0,5,0,5,0.05002021789550781,0.002825498580932617,0.0,1.0,0.010004043579101562,0.0005650997161865234
HKL-ViT5,234,234,,5.6178,results\vit5-base-HLK-0001\test_predictions_txt\00234_guid-234_untitled.txt,0.45901639344262296,0.5833333333333334,0.5137614678899083,0.2727272727272727,0.3473684210526316,0.3055555555555556,0.36065573770491804,0.4583333333333333,0.40366972477064217,0.8805348873138428,0.9116899371147156,0.8958415985107422,5,5,1.0,1,1,1.0,5,0,2,0.010971546173095703,3.413818359375,0.0,0.4,0.0021943092346191407,0.682763671875
HKL-ViT5,235,235,,6.3054,results\vit5-base-HLK-0001\test_predictions_txt\00235_guid-235_untitled.txt,0.5904761904761905,0.45588235294117646,0.5145228215767634,0.36538461538461536,0.2814814814814815,0.3179916317991632,0.49523809523809526,0.38235294117647056,0.43153526970954353,0.8987842798233032,0.9028107523918152,0.9007930755615234,5,6,0.8333333333333334,2,2,1.0,3,0,3,0.001621246337890625,0.12563037872314453,0.0,1.0,0.0005404154459635416,0.041876792907714844
HKL-ViT5,236,236,,4.6924,results\vit5-base-HLK-0001\test_predictions_txt\00236_guid-236_untitled.txt,0.45263157894736844,0.4777777777777778,0.4648648648648649,0.24468085106382978,0.25842696629213485,0.2513661202185792,0.3473684210526316,0.36666666666666664,0.3567567567567567,0.8781822323799133,0.8886396884918213,0.8833800554275513,4,5,0.8,0,0,nan,5,0,5,0.001475214958190918,0.21728944778442383,0.0,1.0,0.0002950429916381836,0.04345788955688477
HKL-ViT5,237,237,,5.4113,results\vit5-base-HLK-0001\test_predictions_txt\00237_guid-237_untitled.txt,0.5765765765765766,0.423841059602649,0.4885496183206106,0.38181818181818183,0.28,0.3230769230769231,0.3063063063063063,0.2251655629139073,0.2595419847328244,0.9046711325645447,0.8938195705413818,0.8992125988006592,2,2,1.0,1,1,1.0,3,0,3,0.024413585662841797,0.3105125427246094,0.0,1.0,0.008137861887613932,0.10350418090820312
HKL-ViT5,238,238,,5.8189,results\vit5-base-HLK-0001\test_predictions_txt\00238_guid-238_untitled.txt,0.5398230088495575,0.580952380952381,0.5596330275229359,0.4017857142857143,0.4326923076923077,0.4166666666666667,0.39823008849557523,0.42857142857142855,0.41284403669724773,0.9065665006637573,0.9150691032409668,0.9107979536056519,4,4,1.0,0,0,nan,4,0,4,0.004257917404174805,0.0017888545989990234,0.0,1.0,0.0010644793510437012,0.00044721364974975586
HKL-ViT5,239,239,,4.9517,results\vit5-base-HLK-0001\test_predictions_txt\00239_guid-239_untitled.txt,0.64,0.4247787610619469,0.5106382978723405,0.33783783783783783,0.22321428571428573,0.2688172043010753,0.4266666666666667,0.2831858407079646,0.3404255319148936,0.9038914442062378,0.8867613077163696,0.8952444195747375,5,6,0.8333333333333334,0,0,nan,3,0,2,0.027206599712371826,1.0055007934570312,0.0,0.6666666666666666,0.00906886657079061,0.33516693115234375
HKL-ViT5,240,240,,4.6364,results\vit5-base-HLK-0001\test_predictions_txt\00240_guid-240_untitled.txt,0.7777777777777778,0.5384615384615384,0.6363636363636364,0.5125,0.35344827586206895,0.4183673469387755,0.6049382716049383,0.4188034188034188,0.4949494949494949,0.9147341847419739,0.921594500541687,0.9181514978408813,6,7,0.8571428571428571,3,3,1.0,4,0,2,0.0019002556800842285,1.9915375709533691,0.0,0.5,0.00047506392002105713,0.4978843927383423
HKL-ViT5,241,241,,6.1521,results\vit5-base-HLK-0001\test_predictions_txt\00241_guid-241_untitled.txt,0.5754716981132075,0.46564885496183206,0.5147679324894515,0.3142857142857143,0.25384615384615383,0.28085106382978725,0.36792452830188677,0.29770992366412213,0.3291139240506329,0.8958444595336914,0.8926588296890259,0.8942487835884094,4,4,1.0,2,2,1.0,4,0,1,0.004850268363952637,2.3798980712890625,0.0,0.25,0.0012125670909881592,0.5949745178222656
HKL-ViT5,242,242,,4.9989,results\vit5-base-HLK-0001\test_predictions_txt\00242_guid-242_untitled.txt,0.59375,0.4596774193548387,0.5181818181818182,0.3368421052631579,0.2601626016260163,0.29357798165137616,0.4270833333333333,0.33064516129032256,0.37272727272727274,0.9027600288391113,0.9026957750320435,0.9027279019355774,2,4,0.5,5,5,1.0,4,0,0,0.010771036148071289,3.97265625,0.0,0.0,0.0026927590370178223,0.9931640625
HKL-ViT5,243,243,,4.5001,results\vit5-base-HLK-0001\test_predictions_txt\00243_guid-243_untitled.txt,0.6373626373626373,0.5370370370370371,0.5829145728643216,0.37777777777777777,0.3177570093457944,0.34517766497461927,0.32967032967032966,0.2777777777777778,0.3015075376884422,0.9027653336524963,0.9106265306472778,0.9066788554191589,2,4,0.5,4,4,1.0,5,0,1,0.000840306282043457,3.971080780029297,0.0,0.2,0.0001680612564086914,0.7942161560058594
HKL-ViT5,244,244,,5.0764,results\vit5-base-HLK-0001\test_predictions_txt\00244_guid-244_untitled.txt,0.6224489795918368,0.4959349593495935,0.5520361990950226,0.422680412371134,0.3360655737704918,0.3744292237442922,0.3979591836734694,0.3170731707317073,0.3529411764705883,0.9136417508125305,0.8963428735733032,0.904909610748291,2,2,1.0,1,1,1.0,4,0,3,0.004573345184326172,0.7105941772460938,0.0,0.75,0.001143336296081543,0.17764854431152344
HKL-ViT5,245,245,,4.681,results\vit5-base-HLK-0001\test_predictions_txt\00245_guid-245_untitled.txt,0.6063829787234043,0.4351145038167939,0.5066666666666667,0.3548387096774194,0.25384615384615383,0.2959641255605381,0.4787234042553192,0.3435114503816794,0.39999999999999997,0.8956066370010376,0.8990951776504517,0.8973475098609924,0,0,nan,0,0,nan,4,0,3,0.014261841773986816,0.9110132455825806,0.0,0.75,0.003565460443496704,0.22775331139564514
HKL-ViT5,246,246,,4.2746,results\vit5-base-HLK-0001\test_predictions_txt\00246_guid-246_untitled.txt,0.5869565217391305,0.5510204081632653,0.568421052631579,0.3076923076923077,0.28865979381443296,0.29787234042553196,0.4673913043478261,0.4387755102040816,0.45263157894736844,0.9140497446060181,0.9160109758377075,0.9150293469429016,9,9,1.0,3,3,1.0,5,3,5,2.718669891357422,0.013922691345214844,0.6,1.0,0.5437339782714844,0.002784538269042969
HKL-ViT5,247,247,,5.7914,results\vit5-base-HLK-0001\test_predictions_txt\00247_guid-247_untitled.txt,0.453781512605042,0.4909090909090909,0.47161572052401746,0.1864406779661017,0.2018348623853211,0.19383259911894274,0.226890756302521,0.24545454545454545,0.23580786026200873,0.8852756023406982,0.9094197154045105,0.897185206413269,3,3,1.0,2,2,1.0,5,0,0,0.001031339168548584,4.5556640625,0.0,0.0,0.0002062678337097168,0.9111328125
HKL-ViT5,248,248,,5.7045,results\vit5-base-HLK-0001\test_predictions_txt\00248_guid-248_untitled.txt,0.40217391304347827,0.31092436974789917,0.35071090047393366,0.17582417582417584,0.13559322033898305,0.15311004784688997,0.20652173913043478,0.15966386554621848,0.1800947867298578,0.872718095779419,0.87644362449646,0.8745769262313843,3,3,1.0,1,1,1.0,4,0,1,0.13689613342285156,2.5434513092041016,0.0,0.25,0.03422403335571289,0.6358628273010254
HKL-ViT5,249,249,,4.1579,results\vit5-base-HLK-0001\test_predictions_txt\00249_guid-249_untitled.txt,0.654320987654321,0.5047619047619047,0.5698924731182795,0.4375,0.33653846153846156,0.3804347826086957,0.43209876543209874,0.3333333333333333,0.3763440860215054,0.9282073974609375,0.9096114635467529,0.9188153147697449,4,4,1.0,4,4,1.0,6,1,3,1.0279959440231323,2.9898719787597656,0.16666666666666666,0.5,0.17133265733718872,0.49831199645996094
HKL-ViT5,250,250,,5.8152,results\vit5-base-HLK-0001\test_predictions_txt\00250_guid-250_untitled.txt,0.6067415730337079,0.5346534653465347,0.5684210526315789,0.29545454545454547,0.26,0.27659574468085113,0.2808988764044944,0.24752475247524752,0.2631578947368421,0.9126884937286377,0.9131748080253601,0.9129315614700317,0,0,nan,0,0,nan,4,0,1,0.0017766952514648438,2.992002487182617,0.0,0.25,0.00044417381286621094,0.7480006217956543
HKL-ViT5,251,251,,4.9296,results\vit5-base-HLK-0001\test_predictions_txt\00251_guid-251_untitled.txt,0.7108433734939759,0.5728155339805825,0.6344086021505376,0.4268292682926829,0.3431372549019608,0.3804347826086956,0.43373493975903615,0.34951456310679613,0.38709677419354843,0.9279457330703735,0.9223945736885071,0.9251617789268494,0,0,nan,0,0,nan,5,0,1,0.002978205680847168,4.05413818359375,0.0,0.2,0.0005956411361694336,0.81082763671875
HKL-ViT5,252,252,,5.1657,results\vit5-base-HLK-0001\test_predictions_txt\00252_guid-252_untitled.txt,0.5575221238938053,0.6116504854368932,0.5833333333333334,0.32142857142857145,0.35294117647058826,0.33644859813084116,0.4247787610619469,0.46601941747572817,0.4444444444444445,0.9230960011482239,0.9318145513534546,0.9274347424507141,0,0,nan,0,0,nan,6,0,1,0.0007380843162536621,4.990234851837158,0.0,0.16666666666666666,0.0001230140527089437,0.8317058086395264
HKL-ViT5,253,253,,6.2138,results\vit5-base-HLK-0001\test_predictions_txt\00253_guid-253_untitled.txt,0.4634146341463415,0.5181818181818182,0.48927038626609437,0.2540983606557377,0.28440366972477066,0.2683982683982684,0.2682926829268293,0.3,0.28326180257510725,0.8885259628295898,0.9007142782211304,0.8945786356925964,5,5,1.0,0,0,nan,4,0,2,0.019804775714874268,1.5468640327453613,0.0,0.5,0.004951193928718567,0.38671600818634033
HKL-ViT5,254,254,,5.4875,results\vit5-base-HLK-0001\test_predictions_txt\00254_guid-254_untitled.txt,0.56,0.4444444444444444,0.4955752212389381,0.3434343434343434,0.272,0.3035714285714286,0.41,0.3253968253968254,0.3628318584070796,0.8978620171546936,0.8834786415100098,0.8906123042106628,4,5,0.8,4,4,1.0,4,0,2,0.004558563232421875,1.700812578201294,0.0,0.5,0.0011396408081054688,0.4252031445503235
HKL-ViT5,255,255,,5.7888,results\vit5-base-HLK-0001\test_predictions_txt\00255_guid-255_untitled.txt,0.5739130434782609,0.5454545454545454,0.559322033898305,0.34210526315789475,0.325,0.33333333333333337,0.3391304347826087,0.32231404958677684,0.33050847457627114,0.8942270874977112,0.904970109462738,0.8995665311813354,3,4,0.75,5,5,1.0,5,0,5,0.002203226089477539,0.06505775451660156,0.0,1.0,0.0004406452178955078,0.013011550903320313
HKL-ViT5,256,256,,5.3769,results\vit5-base-HLK-0001\test_predictions_txt\00256_guid-256_untitled.txt,0.4803921568627451,0.37404580152671757,0.4206008583690987,0.24752475247524752,0.19230769230769232,0.21645021645021648,0.2549019607843137,0.1984732824427481,0.22317596566523604,0.8827930688858032,0.8951338529586792,0.8889206051826477,1,1,1.0,2,2,1.0,6,0,3,0.006230652332305908,2.985521078109741,0.0,0.5,0.001038442055384318,0.49758684635162354
HKL-ViT5,257,257,,4.8826,results\vit5-base-HLK-0001\test_predictions_txt\00257_guid-257_untitled.txt,0.5154639175257731,0.4424778761061947,0.47619047619047616,0.1875,0.16071428571428573,0.1730769230769231,0.30927835051546393,0.26548672566371684,0.28571428571428575,0.9068131446838379,0.8846237659454346,0.8955810070037842,0,0,nan,0,0,nan,6,1,2,0.9389532804489136,4.049755096435547,0.16666666666666666,0.3333333333333333,0.15649221340815225,0.6749591827392578
HKL-ViT5,258,258,,4.7898,results\vit5-base-HLK-0001\test_predictions_txt\00258_guid-258_untitled.txt,0.45555555555555555,0.3867924528301887,0.41836734693877553,0.25842696629213485,0.21904761904761905,0.2371134020618557,0.34444444444444444,0.29245283018867924,0.3163265306122449,0.8986825346946716,0.8904892802238464,0.8945671319961548,2,3,0.6666666666666666,1,1,1.0,4,0,1,0.44791877269744873,3.1943359375,0.0,0.25,0.11197969317436218,0.798583984375
HKL-ViT5,259,259,,4.5054,results\vit5-base-HLK-0001\test_predictions_txt\00259_guid-259_untitled.txt,0.5789473684210527,0.5339805825242718,0.5555555555555556,0.30851063829787234,0.28431372549019607,0.29591836734693877,0.30526315789473685,0.2815533980582524,0.29292929292929293,0.9077926874160767,0.9070273637771606,0.9074098467826843,0,0,nan,1,1,1.0,5,0,1,0.010859668254852295,3.9327783584594727,0.0,0.2,0.002171933650970459,0.7865556716918946
HKL-ViT5,260,260,,4.9879,results\vit5-base-HLK-0001\test_predictions_txt\00260_guid-260_untitled.txt,0.4563106796116505,0.4392523364485981,0.4476190476190477,0.21568627450980393,0.20754716981132076,0.21153846153846154,0.2524271844660194,0.24299065420560748,0.2476190476190476,0.8851542472839355,0.8850067257881165,0.8850805163383484,0,0,nan,0,0,nan,5,0,0,0.0008140802383422852,4.99072265625,0.0,0.0,0.00016281604766845703,0.99814453125
HKL-ViT5,261,261,,4.5653,results\vit5-base-HLK-0001\test_predictions_txt\00261_guid-261_untitled.txt,0.6136363636363636,0.46153846153846156,0.526829268292683,0.28735632183908044,0.21551724137931033,0.24630541871921183,0.3522727272727273,0.26495726495726496,0.30243902439024395,0.8991740942001343,0.8889783620834351,0.894047200679779,1,1,1.0,0,0,nan,5,0,1,0.004754245281219482,4.043243408203125,0.0,0.2,0.0009508490562438965,0.808648681640625
